0
521
596
659
715
765
810
853
892
930
966
1000
1033
1064
1095
1124
1152
1180
1207
1233
1258
1283
1308
1331
1355
1377
1400
1422
1443
1465
1485
1506
1526
1546
1566
1586
1605
1624
1643
1661
1680
1698
1716
1734
1752
1770
1787
1804
1821
1838
1855
1872
1888
1905
1921
1937
1953
1969
1984
2000
2015
2031
2046
2061
2076
2091
2106
2121
2136
2150
2165
2179
2193
2207
2222
2236
2249
2263
2277
2291
2304
2318
2331
2345
2358
2371
2384
2398
2411
2424
2436
2449
2462
2475
2487
2500
2513
2525
2538
2551
2564
2577
2590
2603
2617
2630
2644
2658
2672
2686
2700
2714
2729
2743
2758
2773
2788
2803
2818
2834
2849
2865
2881
2898
2914
2931
2948
2965
2982
3000
3018
3036
3055
3073
3092
3112
3132
3152
3172
3193
3215
3237
3259
3282
3306
3330
3355
3380
3407
3434
3463
3492
3523
3554
3585
3617
3649
3682
3715
3748
3783
3817
3853
3888
3925
3962
4000
4039
4078
4118
4159
4201
4244
4289
4334
4381
4429
4478
4530
4582
4636
4692
4749
4809
4870
4934
5000
5069
5142
5219
5300
5387
5481
5584
5700
5834
6000
6000
6000
6000
